,Uniq ID,Code,np_calls,num_np_calls,np_calls_w_args,nltk_function
664,/home/amandapotts/git/nltk/nltk/downloader.py___init__,"def __init__(self, package):
self.package = package
",[],0,[],/downloader.py___init__
665,/home/amandapotts/git/nltk/nltk/downloader.py___init__,"def __init__(self, package, message):
self.package = package
if isinstance(message, Exception):
self.message = str(message)
else:
self.message = message
",[],0,[],/downloader.py___init__
666,/home/amandapotts/git/nltk/nltk/downloader.py___init__,"def __init__(self, progress):
self.progress = progress
",[],0,[],/downloader.py___init__
667,/home/amandapotts/git/nltk/nltk/downloader.py___init__,"def __init__(self, download_dir):
self.download_dir = download_dir
",[],0,[],/downloader.py___init__
668,/home/amandapotts/git/nltk/nltk/downloader.py___init__,"def __init__(self, server_index_url=None, download_dir=None):
self._url = server_index_url or self.DEFAULT_URL
""""""The URL for the data server's index file.""""""
self._collections = {}
""""""Dictionary from collection identifier to ``Collection``""""""
self._packages = {}
""""""Dictionary from package identifier to ``Package``""""""
self._download_dir = download_dir
""""""The default directory to which packages will be downloaded.""""""
self._index = None
""""""The XML index file downloaded from the data server""""""
self._index_timestamp = None
""""""Time at which ``self._index`` was downloaded.  If it is more
than ``INDEX_TIMEOUT`` seconds old, it will be re-downloaded.""""""
self._status_cache = {}
""""""Dictionary from package/collection identifier to status
string (``INSTALLED``, ``NOT_INSTALLED``, ``STALE``, or
``PARTIAL``).  Cache is used for packages only, not
collections.""""""
self._errors = None
""""""Flag for telling if all packages got successfully downloaded or not.""""""
if self._download_dir is None:
self._download_dir = self.default_download_dir()
",[],0,[],/downloader.py___init__
669,/home/amandapotts/git/nltk/nltk/downloader.py_list,"def list(
self,
download_dir=None,
show_packages=True,
show_collections=True,
header=True,
more_prompt=False,
skip_installed=False,
",[],0,[],/downloader.py_list
670,/home/amandapotts/git/nltk/nltk/downloader.py_packages,"def packages(self):
self._update_index()
return self._packages.values()
",[],0,[],/downloader.py_packages
671,/home/amandapotts/git/nltk/nltk/downloader.py_corpora,"def corpora(self):
self._update_index()
return [pkg for (id, pkg) in self._packages.items() if pkg.subdir == ""corpora""]
",[],0,[],/downloader.py_corpora
672,/home/amandapotts/git/nltk/nltk/downloader.py_models,"def models(self):
self._update_index()
return [pkg for (id, pkg) in self._packages.items() if pkg.subdir != ""corpora""]
",[],0,[],/downloader.py_models
673,/home/amandapotts/git/nltk/nltk/downloader.py_collections,"def collections(self):
self._update_index()
return self._collections.values()
",[],0,[],/downloader.py_collections
674,/home/amandapotts/git/nltk/nltk/downloader.py__info_or_id,"def _info_or_id(self, info_or_id):
if isinstance(info_or_id, str):
return self.info(info_or_id)
else:
return info_or_id
",[],0,[],/downloader.py__info_or_id
675,/home/amandapotts/git/nltk/nltk/downloader.py_incr_download,"def incr_download(self, info_or_id, download_dir=None, force=False):
if download_dir is None:
download_dir = self._download_dir
yield SelectDownloadDirMessage(download_dir)
if isinstance(info_or_id, (list, tuple)):
yield from self._download_list(info_or_id, download_dir, force)
return
try:
info = self._info_or_id(info_or_id)
except (OSError, ValueError) as e:
yield ErrorMessage(None, f""Error loading {info_or_id}: {e}"")
return
if isinstance(info, Collection):
yield StartCollectionMessage(info)
yield from self.incr_download(info.children, download_dir, force)
yield FinishCollectionMessage(info)
else:
yield from self._download_package(info, download_dir, force)
",[],0,[],/downloader.py_incr_download
676,/home/amandapotts/git/nltk/nltk/downloader.py__num_packages,"def _num_packages(self, item):
if isinstance(item, Package):
return 1
else:
return len(item.packages)
",[],0,[],/downloader.py__num_packages
677,/home/amandapotts/git/nltk/nltk/downloader.py__download_list,"def _download_list(self, items, download_dir, force):
for i in range(len(items)):
try:
items[i] = self._info_or_id(items[i])
except (OSError, ValueError) as e:
yield ErrorMessage(items[i], e)
return
num_packages = sum(self._num_packages(item) for item in items)
progress = 0
for i, item in enumerate(items):
if isinstance(item, Package):
delta = 1.0 / num_packages
else:
delta = len(item.packages) / num_packages
for msg in self.incr_download(item, download_dir, force):
if isinstance(msg, ProgressMessage):
yield ProgressMessage(progress + msg.progress * delta)
else:
yield msg
progress += 100 * delta
",[],0,[],/downloader.py__download_list
678,/home/amandapotts/git/nltk/nltk/downloader.py__download_package,"def _download_package(self, info, download_dir, force):
yield StartPackageMessage(info)
yield ProgressMessage(0)
status = self.status(info, download_dir)
if not force and status == self.INSTALLED:
yield UpToDateMessage(info)
yield ProgressMessage(100)
yield FinishPackageMessage(info)
return
self._status_cache.pop(info.id, None)
filepath = os.path.join(download_dir, info.filename)
if os.path.exists(filepath):
if status == self.STALE:
yield StaleMessage(info)
os.remove(filepath)
os.makedirs(download_dir, exist_ok=True)
os.makedirs(os.path.join(download_dir, info.subdir), exist_ok=True)
yield StartDownloadMessage(info)
yield ProgressMessage(5)
try:
infile = urlopen(info.url)
with open(filepath, ""wb"") as outfile:
num_blocks = max(1, info.size / (1024 * 16))
for block in itertools.count():
s = infile.read(1024 * 16)  # 16k blocks.
outfile.write(s)
if not s:
break
if block % 2 == 0:  # how often?
yield ProgressMessage(min(80, 5 + 75 * (block / num_blocks)))
infile.close()
except OSError as e:
yield ErrorMessage(
info,
""Error downloading %r from <%s>:"" ""\n  %s"" % (info.id, info.url, e),
)
return
yield FinishDownloadMessage(info)
yield ProgressMessage(80)
if info.filename.endswith("".zip""):
zipdir = os.path.join(download_dir, info.subdir)
if info.unzip or os.path.exists(os.path.join(zipdir, info.id)):
yield StartUnzipMessage(info)
for msg in _unzip_iter(filepath, zipdir, verbose=False):
msg.package = info
yield msg
yield FinishUnzipMessage(info)
yield FinishPackageMessage(info)
",[],0,[],/downloader.py__download_package
679,/home/amandapotts/git/nltk/nltk/downloader.py_download,"def download(
self,
info_or_id=None,
download_dir=None,
quiet=False,
force=False,
prefix=""[nltk_data] "",
halt_on_error=True,
raise_on_error=False,
print_error_to=sys.stderr,
",[],0,[],/downloader.py_download
680,/home/amandapotts/git/nltk/nltk/downloader.py_show,"def show(s, prefix2=""""):
print_to(
textwrap.fill(
s,
initial_indent=prefix + prefix2,
subsequent_indent=prefix + prefix2 + "" "" * 4,
)
)
",[],0,[],/downloader.py_show
681,/home/amandapotts/git/nltk/nltk/downloader.py_is_stale,"def is_stale(self, info_or_id, download_dir=None):
return self.status(info_or_id, download_dir) == self.STALE
",[],0,[],/downloader.py_is_stale
682,/home/amandapotts/git/nltk/nltk/downloader.py_is_installed,"def is_installed(self, info_or_id, download_dir=None):
return self.status(info_or_id, download_dir) == self.INSTALLED
",[],0,[],/downloader.py_is_installed
683,/home/amandapotts/git/nltk/nltk/downloader.py_clear_status_cache,"def clear_status_cache(self, id=None):
if id is None:
self._status_cache.clear()
else:
self._status_cache.pop(id, None)
",[],0,[],/downloader.py_clear_status_cache
684,/home/amandapotts/git/nltk/nltk/downloader.py_status,"def status(self, info_or_id, download_dir=None):
""""""
Return a constant describing the status of the given package
or collection.  Status can be one of ``INSTALLED``,
``NOT_INSTALLED``, ``STALE``, or ``PARTIAL``.
""""""
if download_dir is None:
download_dir = self._download_dir
info = self._info_or_id(info_or_id)
if isinstance(info, Collection):
pkg_status = [self.status(pkg.id) for pkg in info.packages]
if self.STALE in pkg_status:
return self.STALE
elif self.PARTIAL in pkg_status:
return self.PARTIAL
elif self.INSTALLED in pkg_status and self.NOT_INSTALLED in pkg_status:
return self.PARTIAL
elif self.NOT_INSTALLED in pkg_status:
return self.NOT_INSTALLED
else:
return self.INSTALLED
else:
filepath = os.path.join(download_dir, info.filename)
if download_dir != self._download_dir:
return self._pkg_status(info, filepath)
else:
if info.id not in self._status_cache:
self._status_cache[info.id] = self._pkg_status(info, filepath)
return self._status_cache[info.id]
",[],0,[],/downloader.py_status
685,/home/amandapotts/git/nltk/nltk/downloader.py__pkg_status,"def _pkg_status(self, info, filepath):
if not os.path.exists(filepath):
return self.NOT_INSTALLED
try:
filestat = os.stat(filepath)
except OSError:
return self.NOT_INSTALLED
if filestat.st_size != int(info.size):
return self.STALE
if md5_hexdigest(filepath) != info.checksum:
return self.STALE
if filepath.endswith("".zip""):
unzipdir = filepath[:-4]
if not os.path.exists(unzipdir):
return self.INSTALLED  # but not unzipped -- ok!
if not os.path.isdir(unzipdir):
return self.STALE
unzipped_size = sum(
os.stat(os.path.join(d, f)).st_size
for d, _, files in os.walk(unzipdir)
for f in files
)
if unzipped_size != info.unzipped_size:
return self.STALE
return self.INSTALLED
",[],0,[],/downloader.py__pkg_status
686,/home/amandapotts/git/nltk/nltk/downloader.py_update,"def update(self, quiet=False, prefix=""[nltk_data] ""):
""""""
Re-download any packages whose status is STALE.
""""""
self.clear_status_cache()
for pkg in self.packages():
if self.status(pkg) == self.STALE:
self.download(pkg, quiet=quiet, prefix=prefix)
",[],0,[],/downloader.py_update
687,/home/amandapotts/git/nltk/nltk/downloader.py__update_index,"def _update_index(self, url=None):
""""""A helper function that ensures that self._index is
up-to-date.  If the index is older than self.INDEX_TIMEOUT,
then download it again.""""""
if not (
self._index is None
or url is not None
or time.time() - self._index_timestamp > self.INDEX_TIMEOUT
):
return
self._url = url or self._url
self._index = nltk.internals.ElementWrapper(
ElementTree.parse(urlopen(self._url)).getroot()
)
self._index_timestamp = time.time()
packages = [Package.fromxml(p) for p in self._index.findall(""packages/package"")]
self._packages = {p.id: p for p in packages}
collections = [
Collection.fromxml(c) for c in self._index.findall(""collections/collection"")
]
self._collections = {c.id: c for c in collections}
for collection in self._collections.values():
for i, child_id in enumerate(collection.children):
if child_id in self._packages:
collection.children[i] = self._packages[child_id]
elif child_id in self._collections:
collection.children[i] = self._collections[child_id]
else:
print(
""removing collection member with no package: {}"".format(
child_id
)
)
del collection.children[i]
for collection in self._collections.values():
packages = {}
queue = [collection]
for child in queue:
if isinstance(child, Collection):
queue.extend(child.children)
elif isinstance(child, Package):
packages[child.id] = child
else:
pass
collection.packages = packages.values()
self._status_cache.clear()
",[],0,[],/downloader.py__update_index
688,/home/amandapotts/git/nltk/nltk/downloader.py_index,"def index(self):
""""""
Return the XML index describing the packages available from
the data server.  If necessary, this index will be downloaded
from the data server.
""""""
self._update_index()
return self._index
",[],0,[],/downloader.py_index
689,/home/amandapotts/git/nltk/nltk/downloader.py_info,"def info(self, id):
""""""Return the ``Package`` or ``Collection`` record for the
given item.""""""
self._update_index()
if id in self._packages:
return self._packages[id]
if id in self._collections:
return self._collections[id]
raise ValueError(""Package %r not found in index"" % id)
",[],0,[],/downloader.py_info
690,/home/amandapotts/git/nltk/nltk/downloader.py_xmlinfo,"def xmlinfo(self, id):
""""""Return the XML info record for the given item""""""
self._update_index()
for package in self._index.findall(""packages/package""):
if package.get(""id"") == id:
return package
for collection in self._index.findall(""collections/collection""):
if collection.get(""id"") == id:
return collection
raise ValueError(""Package %r not found in index"" % id)
",[],0,[],/downloader.py_xmlinfo
691,/home/amandapotts/git/nltk/nltk/downloader.py__get_url,"def _get_url(self):
""""""The URL for the data server's index file.""""""
return self._url
",[],0,[],/downloader.py__get_url
692,/home/amandapotts/git/nltk/nltk/downloader.py__set_url,"def _set_url(self, url):
""""""
Set a new URL for the data server. If we're unable to contact
the given url, then the original url is kept.
""""""
original_url = self._url
try:
self._update_index(url)
except:
self._url = original_url
raise
",[],0,[],/downloader.py__set_url
693,/home/amandapotts/git/nltk/nltk/downloader.py_default_download_dir,"def default_download_dir(self):
""""""
Return the directory to which packages will be downloaded by
default.  This value can be overridden using the constructor,
or on a case-by-case basis using the ``download_dir`` argument when
calling ``download()``.
On Windows, the default download directory is
``PYTHONHOME/lib/nltk``, where *PYTHONHOME* is the
directory containing Python, e.g. ``C:\\Python25``.
On all other platforms, the default directory is the first of
the following which exists or which can be created with write
permission: ``/usr/share/nltk_data``, ``/usr/local/share/nltk_data``,
``/usr/lib/nltk_data``, ``/usr/local/lib/nltk_data``, ``~/nltk_data``.
""""""
if ""APPENGINE_RUNTIME"" in os.environ:
return
for nltkdir in nltk.data.path:
if os.path.exists(nltkdir) and nltk.internals.is_writable(nltkdir):
return nltkdir
if sys.platform == ""win32"" and ""APPDATA"" in os.environ:
homedir = os.environ[""APPDATA""]
else:
homedir = os.path.expanduser(""~/"")
if homedir == ""~/"":
raise ValueError(""Could not find a default download directory"")
return os.path.join(homedir, ""nltk_data"")
",[],0,[],/downloader.py_default_download_dir
694,/home/amandapotts/git/nltk/nltk/downloader.py__get_download_dir,"def _get_download_dir(self):
""""""
The default directory to which packages will be downloaded.
This defaults to the value returned by ``default_download_dir()``.
To override this default on a case-by-case basis, use the
``download_dir`` argument when calling ``download()``.
""""""
return self._download_dir
",[],0,[],/downloader.py__get_download_dir
695,/home/amandapotts/git/nltk/nltk/downloader.py__set_download_dir,"def _set_download_dir(self, download_dir):
self._download_dir = download_dir
self._status_cache.clear()
",[],0,[],/downloader.py__set_download_dir
696,/home/amandapotts/git/nltk/nltk/downloader.py__interactive_download,"def _interactive_download(self):
if TKINTER:
try:
DownloaderGUI(self).mainloop()
except TclError:
DownloaderShell(self).run()
else:
DownloaderShell(self).run()
",[],0,[],/downloader.py__interactive_download
697,/home/amandapotts/git/nltk/nltk/downloader.py___init__,"def __init__(self, dataserver):
self._ds = dataserver
",[],0,[],/downloader.py___init__
698,/home/amandapotts/git/nltk/nltk/downloader.py__simple_interactive_menu,"def _simple_interactive_menu(self, *options):
print(""-"" * 75)
spc = (68 - sum(len(o) for o in options)) // (len(options) - 1) * "" ""
print(""    "" + spc.join(options))
print(""-"" * 75)
",[],0,[],/downloader.py__simple_interactive_menu
699,/home/amandapotts/git/nltk/nltk/downloader.py_run,"def run(self):
print(""NLTK Downloader"")
while True:
self._simple_interactive_menu(
""d) Download"",
""l) List"",
"" u) Update"",
""c) Config"",
""h) Help"",
""q) Quit"",
)
user_input = input(""Downloader> "").strip()
if not user_input:
print()
continue
command = user_input.lower().split()[0]
args = user_input.split()[1:]
try:
if command == ""l"":
print()
self._ds.list(self._ds.download_dir, header=False, more_prompt=True)
elif command == ""h"":
self._simple_interactive_help()
elif command == ""c"":
self._simple_interactive_config()
elif command in (""q"", ""x""):
return
elif command == ""d"":
self._simple_interactive_download(args)
elif command == ""u"":
self._simple_interactive_update()
else:
print(""Command %r unrecognized"" % user_input)
except HTTPError as e:
print(""Error reading from server: %s"" % e)
except URLError as e:
print(""Error connecting to server: %s"" % e.reason)
print()
",[],0,[],/downloader.py_run
700,/home/amandapotts/git/nltk/nltk/downloader.py__simple_interactive_download,"def _simple_interactive_download(self, args):
if args:
for arg in args:
try:
self._ds.download(arg, prefix=""    "")
except (OSError, ValueError) as e:
print(e)
else:
while True:
print()
print(""Download which package (l=list
user_input = input(""  Identifier> "")
if user_input.lower() == ""l"":
self._ds.list(
self._ds.download_dir,
header=False,
more_prompt=True,
skip_installed=True,
)
continue
elif user_input.lower() in (""x"", ""q"", """"):
return
elif user_input:
for id in user_input.split():
try:
self._ds.download(id, prefix=""    "")
except (OSError, ValueError) as e:
print(e)
break
",[],0,[],/downloader.py__simple_interactive_download
701,/home/amandapotts/git/nltk/nltk/downloader.py__simple_interactive_update,"def _simple_interactive_update(self):
while True:
stale_packages = []
stale = partial = False
for info in sorted(getattr(self._ds, ""packages"")(), key=str):
if self._ds.status(info) == self._ds.STALE:
stale_packages.append((info.id, info.name))
print()
if stale_packages:
print(""Will update following packages (o=ok
for pid, pname in stale_packages:
name = textwrap.fill(
""-"" * 27 + (pname), 75, subsequent_indent=27 * "" ""
)[27:]
print(""  [ ] {} {}"".format(pid.ljust(20, "".""), name))
print()
user_input = input(""  Identifier> "")
if user_input.lower() == ""o"":
for pid, pname in stale_packages:
try:
self._ds.download(pid, prefix=""    "")
except (OSError, ValueError) as e:
print(e)
break
elif user_input.lower() in (""x"", ""q"", """"):
return
else:
print(""Nothing to update."")
return
",[],0,[],/downloader.py__simple_interactive_update
702,/home/amandapotts/git/nltk/nltk/downloader.py__simple_interactive_help,"def _simple_interactive_help(self):
print()
print(""Commands:"")
print(
""  d) Download a package or collection     u) Update out of date packages""
)
print(""  l) List packages & collections          h) Help"")
print(""  c) View & Modify Configuration          q) Quit"")
",[],0,[],/downloader.py__simple_interactive_help
703,/home/amandapotts/git/nltk/nltk/downloader.py__show_config,"def _show_config(self):
print()
print(""Data Server:"")
print(""  - URL: <%s>"" % self._ds.url)
print(""  - %d Package Collections Available"" % len(self._ds.collections()))
print(""  - %d Individual Packages Available"" % len(self._ds.packages()))
print()
print(""Local Machine:"")
print(""  - Data directory: %s"" % self._ds.download_dir)
",[],0,[],/downloader.py__show_config
704,/home/amandapotts/git/nltk/nltk/downloader.py__simple_interactive_config,"def _simple_interactive_config(self):
self._show_config()
while True:
print()
self._simple_interactive_menu(
""s) Show Config"", ""u) Set Server URL"", ""d) Set Data Dir"", ""m) Main Menu""
)
user_input = input(""Config> "").strip().lower()
if user_input == ""s"":
self._show_config()
elif user_input == ""d"":
new_dl_dir = input(""  New Directory> "").strip()
if new_dl_dir in ("""", ""x"", ""q"", ""X"", ""Q""):
print(""  Cancelled!"")
elif os.path.isdir(new_dl_dir):
self._ds.download_dir = new_dl_dir
else:
print(""Directory %r not found!  Create it first."" % new_dl_dir)
elif user_input == ""u"":
new_url = input(""  New URL> "").strip()
if new_url in ("""", ""x"", ""q"", ""X"", ""Q""):
print(""  Cancelled!"")
else:
if not new_url.startswith((""http://"", ""https://"")):
new_url = ""http://"" + new_url
try:
self._ds.url = new_url
except Exception as e:
print(f""Error reading <{new_url!r}>:\n  {e}"")
elif user_input == ""m"":
break
",[],0,[],/downloader.py__simple_interactive_config
705,/home/amandapotts/git/nltk/nltk/downloader.py___init__,"def __init__(self, dataserver, use_threads=True):
self._ds = dataserver
self._use_threads = use_threads
self._download_lock = threading.Lock()
self._download_msg_queue = []
self._download_abort_queue = []
self._downloading = False
self._afterid = {}
self._log_messages = []
self._log_indent = 0
self._log(""NLTK Downloader Started!"")
top = self.top = Tk()
top.geometry(""+50+50"")
top.title(""NLTK Downloader"")
top.configure(background=self._BACKDROP_COLOR[1])
top.bind(""<Control-q>"", self.destroy)
top.bind(""<Control-x>"", self.destroy)
self._destroyed = False
self._column_vars = {}
self._init_widgets()
self._init_menu()
try:
self._fill_table()
except HTTPError as e:
showerror(""Error reading from server"", e)
except URLError as e:
showerror(""Error connecting to server"", e.reason)
self._show_info()
self._select_columns()
self._table.select(0)
self._table.bind(""<Destroy>"", self._destroy)
",[],0,[],/downloader.py___init__
706,/home/amandapotts/git/nltk/nltk/downloader.py__log,"def _log(self, msg):
self._log_messages.append(
""{} {}{}"".format(time.ctime(), "" | "" * self._log_indent, msg)
)
",[],0,[],/downloader.py__log
707,/home/amandapotts/git/nltk/nltk/downloader.py__select_columns,"def _select_columns(self):
for column, var in self._column_vars.items():
if var.get():
self._table.show_column(column)
else:
self._table.hide_column(column)
",[],0,[],/downloader.py__select_columns
708,/home/amandapotts/git/nltk/nltk/downloader.py__refresh,"def _refresh(self):
self._ds.clear_status_cache()
try:
self._fill_table()
except HTTPError as e:
showerror(""Error reading from server"", e)
except URLError as e:
showerror(""Error connecting to server"", e.reason)
self._table.select(0)
",[],0,[],/downloader.py__refresh
709,/home/amandapotts/git/nltk/nltk/downloader.py__info_edit,"def _info_edit(self, info_key):
self._info_save()  # just in case.
(entry, callback) = self._info[info_key]
entry[""state""] = ""normal""
entry[""relief""] = ""sunken""
entry.focus()
",[],0,[],/downloader.py__info_edit
710,/home/amandapotts/git/nltk/nltk/downloader.py__info_save,"def _info_save(self, e=None):
focus = self._table
for entry, callback in self._info.values():
if entry[""state""] == ""disabled"":
continue
if e is not None and e.widget is entry and e.keysym != ""Return"":
focus = entry
else:
entry[""state""] = ""disabled""
entry[""relief""] = ""groove""
callback(entry.get())
focus.focus()
",[],0,[],/downloader.py__info_save
711,/home/amandapotts/git/nltk/nltk/downloader.py__table_reprfunc,"def _table_reprfunc(self, row, col, val):
if self._table.column_names[col].endswith(""Size""):
if isinstance(val, str):
return ""  %s"" % val
elif val < 1024**2:
return ""  %.1f KB"" % (val / 1024.0**1)
elif val < 1024**3:
return ""  %.1f MB"" % (val / 1024.0**2)
else:
return ""  %.1f GB"" % (val / 1024.0**3)
if col in (0, """"):
return str(val)
else:
return ""  %s"" % val
",[],0,[],/downloader.py__table_reprfunc
712,/home/amandapotts/git/nltk/nltk/downloader.py__set_url,"def _set_url(self, url):
if url == self._ds.url:
return
try:
self._ds.url = url
self._fill_table()
except OSError as e:
showerror(""Error Setting Server Index"", str(e))
self._show_info()
",[],0,[],/downloader.py__set_url
713,/home/amandapotts/git/nltk/nltk/downloader.py__set_download_dir,"def _set_download_dir(self, download_dir):
if self._ds.download_dir == download_dir:
return
self._ds.download_dir = download_dir
try:
self._fill_table()
except HTTPError as e:
showerror(""Error reading from server"", e)
except URLError as e:
showerror(""Error connecting to server"", e.reason)
self._show_info()
",[],0,[],/downloader.py__set_download_dir
714,/home/amandapotts/git/nltk/nltk/downloader.py__show_info,"def _show_info(self):
print(""showing info"", self._ds.url)
for entry, cb in self._info.values():
entry[""state""] = ""normal""
entry.delete(0, ""end"")
self._info[""url""][0].insert(0, self._ds.url)
self._info[""download_dir""][0].insert(0, self._ds.download_dir)
for entry, cb in self._info.values():
entry[""state""] = ""disabled""
",[],0,[],/downloader.py__show_info
715,/home/amandapotts/git/nltk/nltk/downloader.py__prev_tab,"def _prev_tab(self, *e):
for i, tab in enumerate(self._tab_names):
if tab.lower() == self._tab and i > 0:
self._tab = self._tab_names[i - 1].lower()
try:
return self._fill_table()
except HTTPError as e:
showerror(""Error reading from server"", e)
except URLError as e:
showerror(""Error connecting to server"", e.reason)
",[],0,[],/downloader.py__prev_tab
716,/home/amandapotts/git/nltk/nltk/downloader.py__next_tab,"def _next_tab(self, *e):
for i, tab in enumerate(self._tab_names):
if tab.lower() == self._tab and i < (len(self._tabs) - 1):
self._tab = self._tab_names[i + 1].lower()
try:
return self._fill_table()
except HTTPError as e:
showerror(""Error reading from server"", e)
except URLError as e:
showerror(""Error connecting to server"", e.reason)
",[],0,[],/downloader.py__next_tab
717,/home/amandapotts/git/nltk/nltk/downloader.py__select_tab,"def _select_tab(self, event):
self._tab = event.widget[""text""].lower()
try:
self._fill_table()
except HTTPError as e:
showerror(""Error reading from server"", e)
except URLError as e:
showerror(""Error connecting to server"", e.reason)
",[],0,[],/downloader.py__select_tab
718,/home/amandapotts/git/nltk/nltk/downloader.py__fill_table,"def _fill_table(self):
selected_row = self._table.selected_row()
self._table.clear()
if self._tab == ""all packages"":
items = self._ds.packages()
elif self._tab == ""corpora"":
items = self._ds.corpora()
elif self._tab == ""models"":
items = self._ds.models()
elif self._tab == ""collections"":
items = self._ds.collections()
else:
assert 0, ""bad tab value %r"" % self._tab
rows = [self._package_to_columns(item) for item in items]
self._table.extend(rows)
for tab, label in self._tabs.items():
if tab == self._tab:
label.configure(
foreground=self._FRONT_TAB_COLOR[0],
background=self._FRONT_TAB_COLOR[1],
)
else:
label.configure(
foreground=self._BACK_TAB_COLOR[0],
background=self._BACK_TAB_COLOR[1],
)
self._table.sort_by(""Identifier"", order=""ascending"")
self._color_table()
self._table.select(selected_row)
self.top.after(150, self._table._scrollbar.set, *self._table._mlb.yview())
self.top.after(300, self._table._scrollbar.set, *self._table._mlb.yview())
",[],0,[],/downloader.py__fill_table
719,/home/amandapotts/git/nltk/nltk/downloader.py__update_table_status,"def _update_table_status(self):
for row_num in range(len(self._table)):
status = self._ds.status(self._table[row_num, ""Identifier""])
self._table[row_num, ""Status""] = status
self._color_table()
",[],0,[],/downloader.py__update_table_status
720,/home/amandapotts/git/nltk/nltk/downloader.py__download,"def _download(self, *e):
if self._use_threads:
return self._download_threaded(*e)
marked = [
self._table[row, ""Identifier""]
for row in range(len(self._table))
if self._table[row, 0] != """"
]
selection = self._table.selected_row()
if not marked and selection is not None:
marked = [self._table[selection, ""Identifier""]]
download_iter = self._ds.incr_download(marked, self._ds.download_dir)
self._log_indent = 0
self._download_cb(download_iter, marked)
",[],0,[],/downloader.py__download
721,/home/amandapotts/git/nltk/nltk/downloader.py__download_cb,"def _download_cb(self, download_iter, ids):
try:
msg = next(download_iter)
except StopIteration:
self._update_table_status()
afterid = self.top.after(10, self._show_progress, 0)
self._afterid[""_download_cb""] = afterid
return
",[],0,[],/downloader.py__download_cb
722,/home/amandapotts/git/nltk/nltk/downloader.py_show,"def show(s):
self._progresslabel[""text""] = s
self._log(s)
",[],0,[],/downloader.py_show
723,/home/amandapotts/git/nltk/nltk/downloader.py__select,"def _select(self, id):
for row in range(len(self._table)):
if self._table[row, ""Identifier""] == id:
self._table.select(row)
return
",[],0,[],/downloader.py__select
724,/home/amandapotts/git/nltk/nltk/downloader.py__color_table,"def _color_table(self):
for row in range(len(self._table)):
bg, sbg = self._ROW_COLOR[self._table[row, ""Status""]]
fg, sfg = (""black"", ""white"")
self._table.rowconfig(
row,
foreground=fg,
selectforeground=sfg,
background=bg,
selectbackground=sbg,
)
self._table.itemconfigure(
row, 0, foreground=self._MARK_COLOR[0], background=self._MARK_COLOR[1]
)
",[],0,[],/downloader.py__color_table
725,/home/amandapotts/git/nltk/nltk/downloader.py__clear_mark,"def _clear_mark(self, id):
for row in range(len(self._table)):
if self._table[row, ""Identifier""] == id:
self._table[row, 0] = """"
",[],0,[],/downloader.py__clear_mark
726,/home/amandapotts/git/nltk/nltk/downloader.py__mark_all,"def _mark_all(self, *e):
for row in range(len(self._table)):
self._table[row, 0] = ""X""
",[],0,[],/downloader.py__mark_all
727,/home/amandapotts/git/nltk/nltk/downloader.py__table_mark,"def _table_mark(self, *e):
selection = self._table.selected_row()
if selection >= 0:
if self._table[selection][0] != """":
self._table[selection, 0] = """"
else:
self._table[selection, 0] = ""X""
self._table.select(delta=1)
",[],0,[],/downloader.py__table_mark
728,/home/amandapotts/git/nltk/nltk/downloader.py__show_log,"def _show_log(self):
text = ""\n"".join(self._log_messages)
ShowText(self.top, ""NLTK Downloader Log"", text)
",[],0,[],/downloader.py__show_log
729,/home/amandapotts/git/nltk/nltk/downloader.py__package_to_columns,"def _package_to_columns(self, pkg):
""""""
Given a package, return a list of values describing that
package, one for each column in ``self.COLUMNS``.
""""""
row = []
for column_index, column_name in enumerate(self.COLUMNS):
if column_index == 0:  # Mark:
row.append("""")
elif column_name == ""Identifier"":
row.append(pkg.id)
elif column_name == ""Status"":
row.append(self._ds.status(pkg))
else:
attr = column_name.lower().replace("" "", ""_"")
row.append(getattr(pkg, attr, ""n/a""))
return row
",[],0,[],/downloader.py__package_to_columns
730,/home/amandapotts/git/nltk/nltk/downloader.py_destroy,"def destroy(self, *e):
if self._destroyed:
return
self.top.destroy()
self._destroyed = True
",[],0,[],/downloader.py_destroy
731,/home/amandapotts/git/nltk/nltk/downloader.py__destroy,"def _destroy(self, *e):
if self.top is not None:
for afterid in self._afterid.values():
self.top.after_cancel(afterid)
if self._downloading and self._use_threads:
self._abort_download()
self._column_vars.clear()
",[],0,[],/downloader.py__destroy
732,/home/amandapotts/git/nltk/nltk/downloader.py_mainloop,"def mainloop(self, *args, **kwargs):
self.top.mainloop(*args, **kwargs)
",[],0,[],/downloader.py_mainloop
733,/home/amandapotts/git/nltk/nltk/downloader.py_help,"def help(self, *e):
try:
ShowText(
self.top,
""Help: NLTK Downloader"",
self.HELP.strip(),
width=75,
font=""fixed"",
)
except:
ShowText(self.top, ""Help: NLTK Downloader"", self.HELP.strip(), width=75)
",[],0,[],/downloader.py_help
734,/home/amandapotts/git/nltk/nltk/downloader.py_about,"def about(self, *e):
ABOUT = ""NLTK Downloader\n"" + ""Written by Edward Loper""
TITLE = ""About: NLTK Downloader""
try:
from tkinter.messagebox import Message
Message(message=ABOUT, title=TITLE).show()
except ImportError:
ShowText(self.top, TITLE, ABOUT)
",[],0,[],/downloader.py_about
